Código	Estado	Região	2016	2017	2018	2019	2020	2021	2022
2413300	RN	NE	28.83252144	28.90787888	28.94265175	28.9377079	28.95539856	28.96866798	26.27989578
4109104	PR	SL	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1715507	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2503555	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1302553	AM	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1300508	AM	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1703305	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	30.69249344
4300554	RS	SL	28.83252144	38.75227356	38.83513641	43.72664261	43.78217316	38.84563065	35.14956665
5212253	GO	CO	28.83252144	28.91196823	28.96444511	28.93567085	28.94090652	28.96866798	26.2915802
3145802	MG	SD	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	33.90100098	44.05788803
1200435	AC	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4110656	PR	SL	28.83252144	38.72900772	38.80644989	38.78325653	38.78589249	38.88898849	39.56586075
2513943	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.28445816
4312377	RS	SL	28.83252144	28.90787888	28.96671104	33.8026886	43.70787811	48.8303833	44.03022766
5210158	GO	CO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4115739	PR	SL	28.83252144	28.90787888	28.94265175	28.92504501	33.88298416	33.91835403	30.68610382
2514107	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1704600	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2514651	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2510709	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2405900	RN	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	29.00279999	30.69575882
5214879	GO	CO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	35.13332748
5107297	MT	CO	28.83252144	28.90787888	33.86595154	33.84060669	33.84025574	38.86966324	53.03809357
2410603	RN	NE	28.83252144	28.90787888	28.94265175	28.93827248	28.94090652	33.89804077	35.14257431
4304614	RS	SL	28.83252144	38.71938324	38.76795197	43.68901443	48.71124649	48.8040657	39.59243774
2911253	BA	NE	28.83252144	33.79204559	33.83726883	33.81628418	38.75635147	38.84719467	39.57822418
1709807	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1703891	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2207553	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.97321892	30.71458817
2509396	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94298935	28.97382355	30.71057129
4113403	PR	SL	28.83252144	28.90787888	28.94677925	28.92504501	33.89212799	38.844841	44.03423691
3529658	SP	SD	28.83252144	28.90797997	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2210938	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.98434067	39.55741501
4315313	RS	SL	28.83252144	38.71938324	38.76795197	38.74852371	48.76599503	48.83921814	44.04480362
2202711	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
5107263	MT	CO	28.83252144	38.71509552	38.79264832	38.76677322	38.77513885	38.79924011	39.55644608
1718881	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.28826904
2210953	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4318614	RS	SL	28.83252144	38.71938324	38.81848145	43.78014374	48.82164764	48.84223938	52.98143387
2400406	RN	NE	28.83252144	28.922575	33.88891983	28.94465828	28.94090652	28.96866798	35.14732742
2207959	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2514602	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
5107743	MT	CO	28.83252144	38.71938324	38.76795197	38.74415588	38.76153183	38.79843903	30.72252464
2404101	RN	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	33.8506012	39.57774734
2207850	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2200954	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	30.70635986
4108551	PR	SL	28.83252144	28.90787888	28.94265175	28.92504501	38.75924683	38.84149933	39.59312057
2201572	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2410900	RN	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.28051567
1703883	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3152131	MG	SD	28.83252144	28.90787888	28.94265175	28.92504501	28.95388222	28.96866798	26.29787254
4220000	SC	SL	28.83252144	28.90787888	28.9727211	38.74928665	43.75807953	43.88116074	57.51319122
2206654	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1717206	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3143609	MG	SD	28.83252144	38.72611237	38.7725563	38.74663544	28.94090652	28.96866798	26.27989578
1303304	AM	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1712801	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4217154	SC	SL	28.83252144	38.71938324	38.77436447	43.69440079	43.78689575	43.83338928	44.05631256
2512721	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.29177094
1721307	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.2804203
1101468	RO	NO	28.83252144	38.74588776	38.79488373	38.80498123	38.78755951	38.81185532	30.71113777
3121704	MG	SD	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.97530746	35.1472435
5101209	MT	CO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.28479195
2111631	MA	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1303601	AM	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	35.13235092
4215687	SC	SL	28.83252144	38.71938324	38.80062103	43.71288681	48.74025726	48.79588699	48.56272888
3158706	MG	SD	28.83252144	28.90787888	28.96271324	28.95555305	33.81136322	33.86085892	35.1601181
2205458	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2506251	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.98003769	30.72152328
2508703	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2200459	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2206951	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1703826	TO	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4202578	SC	SL	28.83252144	38.71938324	38.81755066	43.69312286	43.81206894	43.83870316	44.0537529
2501351	PB	NE	28.83252144	28.90787888	28.94400024	28.92504501	28.94090652	28.96866798	26.27989578
2205276	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.28504372
3105509	MG	SD	28.83252144	28.90787888	28.95336723	28.93577957	28.94612503	28.96866798	30.69106483
5208152	GO	CO	28.83252144	28.90787888	28.94265175	38.72356796	38.75867462	38.80536652	35.1309967
2203420	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3130804	MG	SD	28.83252144	38.73504257	38.79072952	38.78360367	38.79445648	43.8616333	48.51831055
2211704	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2205599	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	29.00514603	26.29733849
2515930	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	38.75878143	43.75495529	57.49210739
1200328	AC	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
5221080	GO	CO	28.83252144	28.90860939	28.95602798	28.93636703	28.96151733	28.98478317	35.11670303
3168200	MG	SD	28.83252144	38.72179413	38.76795197	38.74842072	38.78665924	38.83362579	35.13415909
2112407	MA	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2204352	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94124222	28.99782181	35.13538361
5106703	MT	CO	28.83252144	28.90787888	28.94265175	28.93101883	28.94090652	28.96866798	26.28902817
2411700	RN	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4323358	RS	SL	28.83252144	38.71938324	38.76795197	38.74415588	38.77815247	38.80850983	30.71246719
1508126	PA	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.282547
1505205	PA	NO	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2510303	PB	NE	28.83252144	28.90787888	28.94265175	28.93945503	33.84423065	28.99175262	35.12982941
2209377	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2512754	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2414308	RN	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	33.89717865	35.15170288
5006275	MS	CO	28.83252144	33.77778244	33.8258667	33.79761124	28.9784584	33.84779739	26.28436661
3136579	MG	SD	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.29676628
4212650	SC	SL	28.83252144	28.90787888	28.95666504	33.83117294	33.84506989	33.85072327	44.04294968
2505907	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.2913475
2100436	MA	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.29719734
2503407	PB	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2209872	PI	NE	28.83252144	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.28115463
2510659	PB	NE	28.83252144	28.90787888	33.87117386	33.80833817	28.97517967	28.96866798	26.27989578
2510600	PB	NE	28.83252144	38.69654083	38.74130249	38.71620178	38.73922729	33.92515564	30.69355583
2510501	PB	NE	28.83253479	28.91622543	28.9474678	28.92674255	28.95619774	33.85824203	39.57596588
5108352	MT	CO	28.83280563	38.73603058	38.76826859	38.74851608	38.80820847	38.81092072	30.69840813
2103174	MA	NE	28.83320618	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.29327011
2920700	BA	NE	28.83331108	28.90787888	28.94412041	28.93654442	28.95543289	28.98452187	26.296772
4311270	RS	SL	28.83341599	38.75920105	38.78703308	43.78755569	48.73046112	43.88434219	48.51051712
5107768	MT	CO	28.83346176	38.72595978	43.73122025	48.80358505	48.78076172	48.78902435	44.03653336
2303006	CE	NE	28.83364677	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
5101852	MT	CO	28.83385277	33.81428146	33.84033203	33.80524445	33.81278229	29.00204468	26.28441048
1502806	PA	NO	28.83395958	28.90787888	28.94463921	28.92717743	28.9411068	28.98518753	26.2835083
4304697	RS	SL	28.834795	38.76633453	48.77660751	53.76753616	53.80911636	53.86062241	53.06375504
4112603	PR	SL	28.83484268	28.92144966	28.95305443	28.93179131	28.94499016	28.97041321	30.68829536
2100956	MA	NE	28.83506203	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.298769
1300144	AM	NO	28.83574104	28.92151451	28.95479202	28.93509102	28.94895744	28.97556305	26.27989578
1506005	PA	NO	28.83590698	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
5107156	MT	CO	28.8360939	38.76024246	38.80192566	38.77593231	38.7924118	38.82191086	35.13994598
1300102	AM	NO	28.83651733	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1303007	AM	NO	28.83660507	28.90787888	28.94265175	28.92504501	28.94090652	28.97032356	26.28427887
2517100	PB	NE	28.83666611	28.92283821	28.95786476	28.95982742	43.78829956	38.83150482	48.49775314
1505650	PA	NO	28.83696175	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.29647636
2601052	PE	NE	28.83717155	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3170602	MG	SD	28.83734703	43.67867661	43.78859329	43.70739365	43.74170303	43.81789398	48.53018951
2107605	MA	NE	28.83743286	28.90787888	28.94265175	28.92504501	28.94473267	28.96866798	26.27989578
2310308	CE	NE	28.83746719	28.91296959	28.95125771	28.94103813	28.95571709	28.99399948	26.29922104
1300607	AM	NO	28.83833885	28.91160965	28.94466972	28.92504501	28.94090652	28.96866798	48.510849
2932457	BA	NE	28.83905602	28.90787888	28.94975471	28.92870712	28.95056343	28.96866798	26.28415489
1304237	AM	NO	28.83924294	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1303502	AM	NO	28.83928299	28.90787888	28.94265175	28.93085861	28.95223808	28.96866798	35.11692429
1302801	AM	NO	28.8396492	28.90787888	28.94265175	28.94296074	28.95775795	28.98484612	26.28067017
1508308	PA	NO	28.83972359	28.9089489	28.94265175	28.92504501	28.9409771	28.97091866	26.27989578
1508035	PA	NO	28.83976555	28.90948486	28.94265175	28.92504501	28.94090652	28.96866798	26.28442383
1301506	AM	NO	28.84015274	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1508050	PA	NO	28.84017372	28.9301033	28.96261024	28.94322014	28.95764923	33.84353638	26.28924561
2111078	MA	NE	28.84032249	28.90787888	28.94265175	28.92504501	28.94090652	28.98003578	26.29401207
2516151	PB	NE	28.84043121	28.90787888	28.94265175	28.92504501	28.94090652	33.88008881	39.56109238
2401859	RN	NE	28.84049606	28.90787888	28.95918846	28.92504501	28.94090652	28.96866798	26.27989578
1300680	AM	NO	28.84071541	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2104552	MA	NE	28.84082031	28.90787888	28.94265175	28.92511749	28.94818306	28.98392677	30.7081871
2104099	MA	NE	28.84106827	28.92963409	33.83931732	33.81464767	33.83995438	33.86406326	30.69753075
1504000	PA	NO	28.84108353	28.91133499	28.94471741	28.92504501	28.94090652	28.96866798	26.27989578
3103207	MG	SD	28.84140587	38.75216293	38.81884003	38.78578186	38.78566742	38.84128189	35.15885162
2509602	PB	NE	28.84149551	28.924963	28.957201	28.94713402	28.95426369	28.96866798	30.6877327
3103306	MG	SD	28.84157753	28.91673088	28.95086098	33.78844452	28.9695549	28.99641228	26.29633141
1300631	AM	NO	28.84164238	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3101003	MG	SD	28.84184647	28.91767311	28.95047951	28.929245	28.94306755	28.98703766	26.29811478
1500206	PA	NO	28.84205246	28.911026	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1501907	PA	NO	28.842062	28.90969849	28.94498444	28.92768097	28.94177055	28.96866798	26.27989578
1715150	TO	NO	28.84218216	28.91156387	28.94431686	28.92504501	28.94090652	28.96866798	26.27989578
2411429	RN	NE	28.84222603	28.93185616	28.94265175	28.95142365	28.97196579	33.91735077	48.49898529
2100709	MA	NE	28.84225655	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
3157278	MG	SD	28.84227562	28.91263199	28.95037079	28.93177414	28.94958115	33.85667038	39.60615921
2602605	PE	NE	28.84250069	28.9097023	28.94265175	28.94622993	28.95982933	28.98327827	30.68719101
2100907	MA	NE	28.84256935	28.90787888	28.94265175	28.92504501	28.94090652	28.97516251	26.28253555
4106555	PR	SL	28.84297943	38.77327728	43.71906281	38.8234787	43.73877716	43.79854965	44.01737976
2300754	CE	NE	28.8430748	28.90787888	28.94265175	28.92504501	28.96747398	43.75892258	35.11722565
1304104	AM	NO	28.84316063	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1504505	PA	NO	28.84316444	28.91166687	28.94821739	28.93068504	28.94596291	28.97289848	26.27989578
2112704	MA	NE	28.84342384	28.90787888	28.94265175	28.92504501	28.94430923	28.96866798	26.27989578
1501451	PA	NO	28.84342575	28.90787888	28.94265175	28.92504501	28.96302223	33.84421158	35.15228271
2407906	RN	NE	28.84364891	33.7665329	28.97348022	33.79790115	33.83940506	33.87244797	35.12969971
1507706	PA	NO	28.84379005	28.91040611	28.94347572	28.92686653	28.94413567	28.96866798	26.27989578
2803807	SE	NE	28.84387016	28.91894913	38.76087189	38.73931503	38.75826263	38.81847	35.14896774
2111805	MA	NE	28.84397888	33.76426697	33.81577301	33.80094147	33.82858658	33.86118317	30.70613098
2615508	PE	NE	28.84409523	28.90787888	28.94265175	28.92504501	28.94090652	28.9801693	30.69669151
1303908	AM	NO	28.84412384	28.90850258	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2105104	MA	NE	28.84431267	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
1301100	AM	NO	28.84436798	28.90787888	28.94265175	28.92504501	28.94752121	28.9726696	26.28459358
1503705	PA	NO	28.84445953	28.93083954	28.96110344	28.93273735	28.9522934	28.9883976	26.29080772
1500859	PA	NO	28.84453392	28.91074944	28.94783974	28.92547226	28.95300674	33.84229279	26.29320335
2314102	CE	NE	28.8449707	28.91777229	28.95817566	28.9542408	28.96617317	28.99801826	30.68807983
1500701	PA	NO	28.8450489	28.92155647	28.96349907	28.94881439	28.96643639	28.98697281	26.28544426
2413003	RN	NE	28.84514618	33.7653389	28.94561577	28.95870209	33.85097122	33.8789978	39.57012939
1502103	PA	NO	28.84528923	28.91412735	28.94608498	28.93404198	28.95483589	28.9815731	26.27989578
2609154	PE	NE	28.84532547	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
2607802	PE	NE	28.84547615	28.91391945	28.94469643	28.92749977	28.95527077	29.00209808	30.69717789
4311643	RS	SL	28.84554863	43.64727402	43.71398926	43.68395615	43.72507477	43.80270386	44.05896378
2930808	BA	NE	28.84559059	28.90814781	28.94351578	28.92504501	33.83847427	33.88496017	35.12833405
2516755	PB	NE	28.8455925	28.92165565	28.9594059	28.9527092	33.83570099	38.78987885	44.04270935
2929701	BA	NE	28.84568024	28.90787888	28.95759773	28.92862892	28.95301819	28.97075081	26.27989578
2106631	MA	NE	28.84581757	28.90787888	28.94265175	28.92504501	28.94090652	28.96866798	26.27989578
4107553	PR	SL	28.84606361	38.71924591	38.79753494	38.745327	38.8016243	38.87265015	30.69415283
1304302	AM	NO	28.84613609	28.90942955	28.94484711	28.92655373	28.94159698	28.96948051	35.1375351
2103604	MA	NE	28.84617424	28.93202591	28.96390724	28.95366096	28.96751595	33.85457611	26.29326439
2102606	MA	NE	28.84617805	28.9093914	28.94265175	28.93325043	28.97152519	28.99235344	26.27989578
5211602	GO	CO	28.84619904	28.907938	28.94265175	28.92504501	28.94090652	28.96866798	35.13637161
